,user,path
1007,183.171.127.6,['quiz']
1008,183.171.128.62,"['quiz', 'quiz', 'quiz']"
1009,183.171.129.157,['quiz']
1010,183.171.132.140,"['quiz', 'quiz']"
1011,183.171.132.140,"['quiz', 'login']"
1012,183.171.132.196,['quiz']
1013,183.171.132.198,['quiz']
1014,183.171.133.228,['quiz']
1015,183.171.134.10,['quiz']
1016,183.171.134.152,['quiz']
1017,183.171.135.87,['quiz']
1018,183.171.142.213,['quiz']
1019,183.171.158.123,['quiz']
1020,183.171.16.31,['quiz']
1021,183.171.18.210,['quiz']
1022,183.171.18.234,['quiz']
1023,183.171.184.127,['quiz']
1024,183.171.184.127,['quiz']
1025,183.171.184.129,['quiz']
1026,183.171.184.130,['quiz']
1027,183.171.184.145,['quiz']
1028,183.171.184.156,['quiz']
1029,183.171.184.18,['quiz']
1030,183.171.184.47,['quiz']
1031,183.171.184.55,['quiz']
1032,183.171.184.59,['quiz']
1033,183.171.184.7,['quiz']
1034,183.171.184.96,['quiz']
1035,183.171.185.63,"['quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'login', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'login', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'login', 'login', 'login', 'login', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'dashboard', 'dashboard', 'dashboard', 'scoreboard', 'faq', 'profile', 'faq', 'profile', 'scoreboard', 'dashboard', 'logout']"
1036,183.171.185.63,"['landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page']"
1037,183.171.185.67,['quiz']
1038,183.171.185.94,['quiz']
1039,183.171.185.95,['quiz']
1040,183.171.19.156,['quiz']
1041,183.171.19.28,['quiz']
1042,183.171.19.60,['quiz']
1043,183.171.20.135,['quiz']
1044,183.171.20.44,['quiz']
1045,183.171.20.8,"['quiz', 'login']"
1046,183.171.22.89,['quiz']
1047,183.171.23.7,['quiz']
1048,183.171.23.91,"['quiz', 'login', 'quiz']"
1049,183.171.24.37,['quiz']
1050,183.171.25.121,['quiz']
1051,183.171.25.151,['quiz']
1052,183.171.25.178,['quiz']
1053,183.171.25.3,['quiz']
1054,183.171.26.115,['quiz']
1055,183.171.26.148,"['quiz', 'login']"
1056,183.171.26.192,['quiz']
1057,183.171.27.60,['quiz']
1058,183.171.28.174,['quiz']
1059,183.171.29.66,['quiz']
1060,183.171.30.162,['quiz']
1061,183.171.30.198,['quiz']
1062,183.171.31.246,['quiz']
1063,183.171.64.227,['quiz']
1064,183.171.65.132,['quiz']
1065,183.171.65.163,"['quiz', 'login']"
1066,183.171.65.2,['quiz']
1067,183.171.65.233,['quiz']
1068,183.171.66.30,['quiz']
1069,183.171.67.170,['quiz']
1070,183.171.68.125,"['quiz', 'login']"
1071,183.171.69.42,['quiz']
1072,183.171.70.204,['quiz']
1073,183.171.70.211,['login']
1074,183.171.70.211,['quiz']
1075,183.171.71.16,['quiz']
1076,183.171.73.89,['quiz']
1077,183.171.76.207,['quiz']
1078,183.171.77.19,['quiz']
1079,183.171.77.190,['quiz']
1080,183.171.77.4,['quiz']
1081,183.171.77.85,['quiz']
1082,183.171.79.62,['quiz']
1083,183.171.80.226,['quiz']
1084,183.171.81.246,"['quiz', 'quiz', 'login']"
1085,183.171.84.38,"['quiz', 'quiz']"
1086,183.171.85.216,['quiz']
1087,183.171.87.70,['quiz']
1088,183.171.90.71,['quiz']
1089,183.171.91.232,['quiz']
1090,183.171.95.194,['quiz']
1091,183.78.10.16,"['quiz', 'login']"
1092,183.78.114.225,"['dashboard', 'dashboard', 'login', 'dashboard', 'faq', 'dashboard', 'dashboard', 'scoreboard', 'profile', 'dashboard', 'dashboard', 'dashboard', 'scoreboard', 'profile', 'faq', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'logout']"
1093,183.78.114.225,"['login', 'login', 'logout']"
1094,183.78.114.225,"['login', 'dashboard', 'dashboard', 'dashboard', 'dashboard']"
1095,183.78.115.163,['quiz']
1096,183.78.117.87,['quiz']
1097,183.78.118.135,['quiz']
1098,183.78.44.46,['quiz']
1099,183.78.80.128,['quiz']
1100,183.78.80.189,"['quiz', 'login']"
1101,183.78.81.47,"['quiz', 'login']"
1102,183.78.84.201,['quiz']
1103,183.78.84.245,"['quiz', 'login', 'quiz', 'login', 'quiz', 'login']"
1104,183.78.90.244,['quiz']
1105,184.72.112.212,"['profile', 'available_rewards', 'login', 'profile', 'profile']"
1106,202.168.64.145,['quiz']
1107,202.168.68.247,['quiz']
1108,202.184.120.110,"['quiz', 'login']"
1109,202.184.3.163,"['quiz', 'login']"
1110,202.185.131.128,"['quiz', 'login']"
1111,202.185.46.126,"['quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'faq', 'dashboard', 'dashboard', 'dashboard', 'scoreboard', 'login', 'profile', 'profile', 'faq', 'scoreboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'available_rewards', 'available_rewards']"
1112,202.185.46.126,"['quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'dashboard', 'login', 'scoreboard', 'faq', 'profile', 'profile', 'dashboard', 'dashboard', 'dashboard', 'faq', 'scoreboard', 'available_rewards', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'login', 'login', 'login', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard', 'dashboard', 'profile', 'faq', 'faq', 'profile', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'available_rewards', 'available_rewards', 'faq', 'faq', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard', 'available_rewards', 'profile', 'profile', 'available_rewards', 'scoreboard', 'scoreboard', 'dashboard', 'dashboard']"
1113,202.185.46.126,"['quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'login', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard', 'dashboard', 'dashboard', 'profile', 'faq', 'profile', 'faq', 'available_rewards', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'available_rewards', 'available_rewards', 'scoreboard', 'scoreboard', 'logout']"
1114,202.185.46.126,"['login', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'available_rewards', 'available_rewards', 'scoreboard', 'scoreboard', 'logout']"
1115,202.185.46.126,"['login', 'login', 'dashboard', 'dashboard', 'available_rewards', 'logout']"
1116,202.185.46.126,"['login', 'login', 'sign_up', 'login', 'logout']"
1117,202.185.46.126,"['login', 'login', 'login', 'login', 'dashboard', 'dashboard', 'available_rewards', 'contact_us']"
1118,202.185.50.187,"['quiz', 'login']"
1119,202.186.106.24,"['quiz', 'login', 'quiz']"
1120,202.186.169.32,"['quiz', 'quiz', 'quiz']"
1121,202.186.170.225,"['quiz', 'login']"
1122,202.186.54.255,"['landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login', 'login', 'login', 'login']"
1123,202.186.87.248,"['quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'login', 'dashboard', 'scoreboard', 'profile', 'scoreboard', 'dashboard', 'dashboard', 'profile', 'faq', 'faq', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'quiz', 'login', 'login', 'sign_up', 'dashboard', 'login', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'sign_up', 'login', 'dashboard', 'dashboard', 'profile', 'profile', 'faq', 'faq', 'contact_us', 'scoreboard', 'scoreboard', 'dashboard', 'dashboard', 'profile', 'profile', 'logout']"
1124,202.186.87.248,['login']
1125,202.187.187.206,"['quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login']"
1126,202.187.203.115,['quiz']
1127,202.187.241.197,"['quiz', 'login']"
1128,202.187.41.49,"['quiz', 'login']"
1129,202.187.44.44,['quiz']
1130,202.188.199.105,"['quiz', 'login']"
1131,202.188.26.141,"['quiz', 'login']"
1132,202.188.83.101,['quiz']
1133,202.190.116.239,"['quiz', 'login']"
1134,202.190.2.103,['quiz']
1135,202.190.206.214,"['quiz', 'login', 'quiz', 'login']"
1136,202.190.74.185,"['quiz', 'login', 'quiz', 'login', 'quiz', 'login', 'quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page']"
1137,202.190.84.142,"['quiz', 'login']"
1138,203.106.143.56,"['quiz', 'login']"
1139,203.106.159.70,['quiz']
1140,203.106.224.19,"['quiz', 'login']"
1141,203.106.70.65,['quiz']
1142,203.82.75.132,"['login', 'login']"
1143,203.82.75.132,"['login', 'login']"
1144,203.82.75.132,"['quiz', 'login']"
1145,203.82.75.132,"['login', 'login']"
1146,203.82.75.132,"['login', 'login']"
1147,203.82.75.132,['login']
1148,203.82.75.132,"['login', 'login']"
1149,203.82.75.132,"['login', 'login', 'login', 'login', 'login', 'login']"
1150,203.82.75.132,"['login', 'login']"
1151,203.82.75.132,"['login', 'login']"
1152,203.82.75.132,"['login', 'login']"
1153,203.82.75.132,"['login', 'login']"
1154,203.82.75.133,"['login', 'login']"
1155,203.82.75.133,"['login', 'login']"
1156,203.82.75.133,"['sign_up', 'login']"
1157,203.82.75.133,"['login', 'login']"
1158,203.82.75.133,"['login', 'login']"
1159,203.82.75.133,"['login', 'login']"
1160,203.82.75.133,"['login', 'login']"
1161,203.82.75.133,"['login', 'login']"
1162,203.82.75.133,"['login', 'login']"
1163,203.82.75.134,"['login', 'login', 'login', 'login']"
1164,203.82.75.134,"['login', 'login']"
1165,203.82.75.134,"['login', 'login', 'login', 'login']"
1166,203.82.75.134,"['login', 'login', 'login', 'login', 'login', 'login', 'login', 'login']"
1167,203.82.75.134,"['login', 'login']"
1168,203.82.75.134,"['login', 'login']"
1169,203.82.75.134,"['login', 'login', 'login', 'login']"
1170,203.82.75.134,"['sign_up', 'login']"
1171,203.82.75.134,"['login', 'login']"
1172,203.82.75.134,"['login', 'login']"
1173,203.82.75.134,"['login', 'login']"
1174,209.190.95.42,['quiz']
1175,210.186.190.152,"['quiz', 'login']"
1176,210.186.195.164,"['quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'login', 'login', 'login', 'dashboard', 'dashboard', 'faq', 'dashboard', 'dashboard', 'faq', 'scoreboard', 'profile', 'profile', 'login', 'scoreboard', 'available_rewards', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard', 'scoreboard', 'scoreboard', 'dashboard', 'dashboard']"
1177,210.186.195.164,"['dashboard', 'dashboard', 'faq', 'faq', 'contact_us', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard', 'profile', 'profile', 'available_rewards', 'available_rewards', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard']"
1178,210.186.195.164,['available_rewards']
1179,210.186.5.93,"['quiz', 'login']"
1180,210.187.212.110,"['quiz', 'login']"
1181,210.187.225.202,"['quiz', 'login']"
1182,210.187.255.161,"['quiz', 'login']"
1183,210.195.105.120,"['quiz', 'login']"
1184,210.195.148.237,"['quiz', 'login']"
1185,210.195.158.50,['quiz']
1186,210.195.215.13,"['quiz', 'login', 'quiz', 'quiz', 'quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page']"
1187,210.195.51.114,"['quiz', 'login']"
1188,210.195.80.212,"['quiz', 'login']"
1189,210.195.83.102,['quiz']
1190,218.111.218.174,"['quiz', 'quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'sign_up', 'login', 'login', 'login']"
1191,218.111.223.118,['quiz']
1192,218.111.249.226,"['login', 'quiz']"
1193,218.208.174.1,"['quiz', 'login']"
1194,218.208.18.241,"['quiz', 'login']"
1195,218.208.216.190,['quiz']
1196,219.92.163.1,['quiz']
1197,219.92.167.28,['quiz']
1198,219.92.175.186,['quiz']
1199,219.92.177.158,['quiz']
1200,219.92.199.22,"['quiz', 'login', 'quiz', 'login']"
1201,219.92.209.211,['quiz']
1202,219.92.68.234,['quiz']
1203,219.93.140.101,['quiz']
1204,219.93.144.65,"['quiz', 'login', 'quiz', 'login']"
1205,219.93.158.43,"['login', 'login', 'login', 'login']"
1206,219.93.158.43,"['landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'main_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'quiz', 'quiz', 'login', 'sign_up', 'login', 'login', 'login', 'login', 'login', 'login', 'login', 'login', 'dashboard', 'scoreboard', 'scoreboard', 'faq', 'profile', 'dashboard', 'dashboard', 'dashboard', 'faq', 'profile', 'available_rewards', 'dashboard', 'dashboard', 'available_rewards', 'scoreboard', 'scoreboard', 'dashboard', 'dashboard', 'logout']"
1207,219.93.158.43,"['login', 'login', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard', 'available_rewards', 'dashboard', 'dashboard', 'quiz', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard', 'logout']"
1208,219.93.158.43,"['login', 'login', 'dashboard', 'dashboard', 'available_rewards', 'scoreboard', 'scoreboard', 'logout']"
1209,219.93.158.43,"['login', 'quiz', 'login']"
1210,219.93.158.43,"['main_page', 'main_page', 'login', 'login', 'dashboard', 'login', 'dashboard', 'quiz', 'login', 'login', 'sign_up', 'dashboard', 'dashboard', 'scoreboard', 'scoreboard', 'login', 'dashboard', 'profile', 'profile', 'scoreboard', 'scoreboard', 'dashboard', 'dashboard', 'logout']"
1211,219.93.158.43,['login']
1212,219.93.158.43,"['quiz', 'login', 'quiz', 'login', 'quiz', 'login', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page']"
1213,219.93.158.43,"['landing_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'login', 'login', 'scoreboard', 'scoreboard', 'profile', 'dashboard', 'dashboard', 'dashboard', 'faq', 'faq', 'login', 'profile', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'login', 'logout']"
1214,219.93.158.43,"['main_page', 'login', 'login', 'login', 'login']"
1215,219.93.158.43,"['main_page', 'login', 'login', 'login', 'dashboard', 'dashboard', 'available_rewards', 'dashboard', 'dashboard', 'available_rewards']"
1216,219.93.158.43,"['login', 'login', 'login', 'dashboard', 'dashboard', 'dashboard', 'dashboard', 'logout']"
1217,219.93.158.43,['login']
1218,219.93.158.43,"['main_page', 'login', 'login', 'dashboard', 'login', 'dashboard', 'logout']"
1219,219.93.158.43,['login']
1220,219.93.158.43,"['dashboard', 'login']"
1221,219.93.182.200,['quiz']
1222,219.93.236.38,"['quiz', 'login']"
1223,219.94.102.119,"['quiz', 'login']"
1224,219.94.86.76,"['main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'login', 'login', 'login', 'login', 'dashboard', 'profile', 'profile', 'faq', 'faq', 'scoreboard', 'scoreboard', 'dashboard', 'dashboard', 'dashboard', 'logout']"
1225,219.94.86.76,"['login', 'dashboard', 'login', 'login', 'login', 'main_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'login', 'login', 'landing_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'login', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'login', 'login', 'landing_page', 'landing_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'login', 'login', 'login', 'login', 'login', 'login', 'main_page', 'login', 'login', 'login', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'main_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'login', 'login', 'quiz', 'login', 'sign_up', 'login', 'sign_up', 'login', 'main_page', 'login', 'login', 'main_page', 'login', 'login', 'login', 'login', 'login', 'login']"
1226,219.95.195.75,"['login', 'quiz', 'quiz', 'quiz']"
1227,219.95.195.75,"['quiz', 'login']"
1228,219.95.29.164,['quiz']
1229,219.95.81.212,"['quiz', 'login']"
1230,27.115.124.38,['quiz']
1231,27.115.124.70,['quiz']
1232,27.125.240.101,['quiz']
1233,27.125.240.104,"['quiz', 'login']"
1234,27.125.240.104,['quiz']
1235,27.125.240.122,['quiz']
1236,27.125.240.14,['quiz']
1237,27.125.240.144,['quiz']
1238,27.125.240.17,['quiz']
1239,27.125.240.196,['quiz']
1240,27.125.240.20,['quiz']
1241,27.125.240.219,['quiz']
1242,27.125.240.228,['quiz']
1243,27.125.240.251,"['quiz', 'quiz', 'login', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'landing_page', 'quiz']"
1244,27.125.240.33,['quiz']
1245,27.125.240.43,['quiz']
1246,27.125.240.46,['quiz']
1247,27.125.240.91,['login']
1248,27.125.240.99,['quiz']
1249,27.125.241.114,['quiz']
1250,27.125.241.160,"['quiz', 'login']"
1251,27.125.241.18,['quiz']
1252,27.125.241.200,['quiz']
1253,27.125.241.41,"['quiz', 'quiz']"
1254,27.125.241.44,['quiz']
1255,27.125.241.50,['quiz']
1256,27.125.242.154,['quiz']
1257,27.125.242.158,['quiz']
1258,27.125.242.179,['quiz']
1259,27.125.242.190,"['quiz', 'quiz', 'quiz', 'login', 'login']"
1260,27.125.242.200,['quiz']
1261,27.125.242.22,['quiz']
1262,27.125.242.23,['quiz']
1263,27.125.242.232,['quiz']
1264,27.125.242.234,"['quiz', 'login']"
1265,27.125.242.25,['quiz']
1266,27.125.242.32,['quiz']
